home_win,home_cur_year_avg_weighted,home_total_points,away_cur_year_avg_weighted,away_total_points,home_last_year_avg,away_last_year_avg,home_two_year_ago_avg,away_two_year_ago_avg,CAF,CONCACAF,CONMEBOL,OFC,UEFA,gdp_pp_diff,rank_diff
0,0.0,25.8,131.95,193.33,51.6,102.99,0.0,8.6,0,0,0,0,0,70458.0,50
1,60.81,136.1,53.13,68.6,80.33,0.0,68.26,51.6,0,0,0,0,0,13788.0,-30
1,39.56,84.37,0.0,25.8,67.81,51.6,0.0,0.0,0,0,0,0,0,-69376.0,-24
1,62.05,106.62,25.5,57.38,22.39,63.75,72.54,0.0,0,0,0,0,0,-69376.0,-17
1,62.05,106.62,25.5,57.38,22.39,63.75,72.54,0.0,0,0,0,0,0,-69376.0,-17
1,91.8,144.4,0.0,45.48,48.45,42.5,51.0,63.75,0,0,0,0,0,-64365.0,-36
2,17.0,40.43,25.5,57.38,21.25,63.75,42.67,0.0,0,0,0,0,0,37687.0,4
1,0.0,25.8,0.0,25.8,51.6,51.6,0.0,0.0,0,0,0,0,0,-71735.0,0
1,0.0,13.33,0.0,25.8,0.0,51.6,0.0,0.0,0,0,0,0,0,-72733.0,6
1,66.05,66.05,45.54,61.02,0.0,0.0,0.0,51.6,0,0,0,0,0,-72733.0,-1
1,73.41,102.96,0.0,33.09,59.1,45.54,0.0,0.0,0,0,0,0,0,-72733.0,-24
1,48.57,73.98,25.5,57.38,29.75,63.75,0.0,0.0,0,0,0,0,0,-74053.0,-6
0,123.52,179.17,342.73,602.61,42.69,249.61,88.4,220.65,0,0,0,0,0,47872.0,102
0,456.0,747.73,213.61,613.4,365.7,392.56,246.64,267.01,0,1,0,0,0,-25510.0,-13
0,115.87,268.96,240.51,563.27,89.54,208.37,163.36,396.79,0,0,0,0,0,-25655.0,60
2,109.65,280.11,407.86,689.37,157.68,266.44,218.68,344.24,0,0,0,0,0,-25655.0,75
2,417.97,703.03,320.8,581.87,255.56,230.0,358.01,249.64,0,0,0,0,0,-22629.0,-16
2,367.37,643.2,294.64,573.97,388.64,320.8,100.08,230.0,0,0,0,0,0,7223.0,-11
1,645.98,1332.55,403.24,711.33,626.85,310.71,725.08,342.73,0,0,0,0,1,3642.0,-39
1,327.46,600.62,399.16,696.23,360.64,320.14,160.94,294.57,0,0,0,0,0,12604.0,15
1,578.59,1198.72,164.51,520.75,808.58,413.01,338.09,273.24,0,0,0,0,1,18701.0,-55
0,211.84,305.17,320.14,594.72,134.25,294.57,15.82,243.16,0,0,0,0,0,-24873.0,71
1,402.44,777.74,268.99,593.07,363.62,358.14,387.14,263.6,0,0,0,0,1,-34003.0,-20
0,97.75,225.59,294.57,569.51,98.57,261.86,202.1,264.08,0,0,0,0,0,-40770.0,72
1,293.64,809.31,218.61,626.45,532.0,344.74,489.1,312.65,1,0,0,0,0,-38802.0,-23
2,253.36,415.5,318.72,594.86,149.69,243.16,123.67,271.72,0,0,0,0,0,-26035.0,23
0,256.84,521.45,358.14,630.69,236.3,263.6,242.2,329.67,0,0,0,0,0,25586.0,17
0,56.95,78.2,342.73,602.61,42.5,249.61,0.0,220.65,0,0,0,0,0,-38649.0,133
1,131.82,222.16,341.48,620.98,0.0,253.41,123.7,265.81,0,0,0,0,0,-41978.0,79
0,212.69,283.16,320.8,581.87,64.5,230.0,110.21,249.64,0,0,0,0,0,-41978.0,68
0,138.7,206.86,176.38,265.82,60.81,82.51,80.33,119.71,0,0,0,0,0,83655.0,16
1,204.28,370.87,121.13,209.9,230.16,122.63,67.61,47.47,0,0,0,0,0,10128.0,-55
0,68.37,136.52,131.28,206.16,72.12,29.67,50.31,85.91,0,0,0,0,0,21995.0,17
0,70.9,134.63,132.88,231.31,62.95,101.19,62.42,123.54,0,0,0,0,0,21995.0,28
2,141.91,275.5,180.98,292.78,97.36,112.48,234.41,121.13,0,0,0,0,0,5611.0,4
1,103.38,183.4,96.12,228.83,54.18,119.71,93.67,61.37,0,0,0,0,0,10910.0,18
2,74.8,170.33,112.48,221.83,94.11,121.13,85.14,96.12,0,0,0,0,0,-4987.0,20
0,85.11,165.48,132.88,231.31,47.45,101.19,121.67,123.54,0,0,0,0,0,-591.0,20
2,25.5,89.31,131.68,224.56,62.41,96.99,75.26,122.15,0,0,0,0,0,5502.0,40
1,44.03,100.31,131.54,235.17,51.0,116.03,65.37,131.28,0,0,0,0,0,5502.0,50
0,55.25,108.55,104.2,231.01,66.79,158.4,66.36,77.86,0,0,0,0,0,-2866.0,42
2,465.28,762.48,547.7,1063.52,387.67,524.46,200.31,479.68,0,1,0,0,0,-10627.0,16
1,314.5,562.81,222.85,677.65,281.35,371.19,230.24,547.7,0,0,0,0,0,22106.0,19
0,314.5,562.81,222.85,677.65,281.35,371.19,230.24,547.7,0,0,0,0,0,22106.0,19
2,600.01,1379.37,340.62,678.81,764.94,251.68,906.07,355.84,0,0,0,0,1,18525.0,-41
2,422.21,835.35,393.81,726.13,474.51,222.85,350.96,371.19,0,0,0,0,1,-16372.0,-11
1,574.37,1137.04,547.7,1063.52,684.51,524.46,603.97,479.68,0,0,1,0,0,-13321.0,-4
0,280.01,486.98,367.85,665.02,227.21,286.17,106.07,151.03,0,0,0,0,1,8781.0,23
2,328.27,658.77,355.84,871.73,274.42,528.0,420.31,532.65,0,0,0,0,1,1134.0,19
2,218.61,626.45,547.7,1063.52,344.74,524.46,312.65,479.68,0,0,0,0,0,14883.0,34
1,87.56,196.98,251.68,717.51,104.85,460.01,150.45,472.11,0,0,0,0,1,81416.0,109
2,554.05,801.55,391.75,898.82,208.62,511.1,269.07,524.46,0,0,0,0,1,1475.0,7
2,682.02,1245.23,586.67,1082.33,552.9,494.61,648.56,502.05,0,0,0,0,1,2482.0,-7
2,786.91,1175.75,110.2,656.59,392.44,576.32,458.36,535.44,0,0,0,0,1,-3785.0,-37
1,126.65,444.66,321.47,656.78,360.2,393.81,380.91,222.85,0,0,0,0,0,27487.0,26
2,644.09,941.11,251.68,717.51,285.42,460.01,335.83,472.11,0,0,0,0,1,-1323.0,-19
0,279.28,848.41,245.13,579.39,308.58,110.2,963.61,566.9,0,0,0,0,1,25806.0,-26
0,279.28,848.41,245.13,579.39,308.58,110.2,963.61,566.9,0,0,0,0,1,25806.0,-26
2,199.1,490.83,543.92,1052.45,377.4,487.94,189.35,534.18,0,0,0,0,1,16274.0,51
1,486.75,1012.81,365.06,681.59,577.71,298.05,424.46,251.68,0,0,0,0,1,-3681.0,-29
0,205.86,483.12,547.7,1063.52,452.38,524.46,138.99,479.68,0,0,1,0,0,-20233.0,55
0,81.51,273.54,286.17,622.45,203.01,151.03,197.89,543.92,0,0,0,0,1,3697.0,82
1,270.27,318.4,391.75,898.82,21.25,511.1,0.0,524.46,0,0,0,0,1,-27095.0,77
2,465.28,762.48,531.28,1090.3,387.67,530.73,200.31,541.13,0,1,0,0,0,-26471.0,18
1,855.3,1332.16,591.57,1119.17,351.26,544.52,704.66,520.33,0,0,0,0,1,-70.0,-7
0,478.66,1355.48,595.78,1111.63,1090.54,523.32,568.45,446.77,0,0,0,0,1,6586.0,-5
1,752.68,1443.34,568.56,1113.93,478.66,595.78,1126.04,521.93,0,0,0,0,1,6586.0,-11
2,337.84,580.62,520.33,1051.11,134.17,531.28,211.47,530.73,0,0,0,0,1,29012.0,45
1,718.1,1286.53,713.69,1179.13,395.19,392.41,726.83,496.41,0,0,0,0,1,-5449.0,-3
0,739.37,1218.29,411.37,915.19,593.52,350.91,432.56,702.5,0,0,0,0,1,17740.0,-11
0,502.07,963.54,479.31,1046.71,362.21,568.56,308.22,595.78,0,0,0,0,1,9962.0,5
0,502.07,963.54,479.31,1046.71,362.21,568.56,308.22,595.78,0,0,0,0,1,9962.0,5
2,339.8,851.75,544.52,1069.42,737.3,520.33,317.0,531.28,0,0,0,0,1,-10725.0,13
0,350.23,866.55,561.21,1107.49,737.88,705.38,338.33,411.37,0,0,0,0,1,-10725.0,11
2,566.75,1145.58,521.93,1031.02,528.02,454.54,647.36,600.77,0,0,0,0,1,-5650.0,-7
1,671.34,1147.48,531.28,1090.3,270.9,530.73,740.62,541.13,0,0,1,0,0,-21175.0,-3
2,452.47,731.22,531.28,1090.3,321.3,530.73,243.4,541.13,0,1,0,0,0,-38121.0,23
2,276.65,794.3,464.95,1042.8,731.89,574.33,392.47,538.64,0,0,1,0,0,-32386.0,17
0,197.89,403.49,473.57,935.1,155.78,353.68,194.79,624.38,0,0,0,0,1,-12147.0,63
0,39.6,39.6,705.38,1142.82,0.0,408.4,0.0,338.91,0,0,0,0,1,16739.0,183
0,143.4,297.88,692.9,1160.67,194.77,473.57,140.94,353.68,0,0,0,0,1,-11685.0,106
0,108.19,266.37,467.78,1055.89,152.4,571.07,143.4,692.9,0,0,0,0,1,-11685.0,105
0,278.03,652.79,520.33,1051.11,536.69,531.28,179.17,530.73,0,0,0,0,1,-9557.0,33
2,170.89,501.91,571.07,1130.33,377.03,692.9,208.35,473.57,0,0,0,0,1,-9557.0,55
0,10.27,55.93,476.85,1051.34,38.89,561.21,73.1,705.38,0,0,0,0,1,-1088.0,177
1,690.14,1023.04,0.0,78.48,433.75,49.72,224.93,158.29,0,1,0,0,0,11326.0,-160
1,337.83,751.69,140.31,312.49,443.05,259.36,239.27,141.67,0,1,0,0,0,53672.0,-70
0,46.75,140.61,91.07,137.65,26.4,0.0,191.4,49.72,0,1,0,0,0,8053.0,-1
1,39.05,216.34,127.78,298.52,181.18,321.58,148.71,0.0,0,1,0,0,0,3111.0,27
1,168.85,390.3,259.36,340.13,105.46,141.67,286.29,0.0,0,1,0,0,0,-324.0,-23
1,292.44,467.42,127.78,298.52,112.94,321.58,102.14,0.0,0,1,0,0,0,-324.0,-36
1,363.72,538.47,147.43,292.14,129.51,289.43,66.68,0.0,0,1,0,0,0,-324.0,-53
1,288.64,472.93,168.53,331.47,222.28,271.24,106.6,91.07,0,0,1,0,0,1720.0,-27
1,0.0,203.56,0.0,78.48,178.5,49.72,275.64,158.29,0,1,0,0,0,2350.0,-41
1,353.2,652.66,140.31,312.49,296.63,259.36,209.29,141.67,0,1,0,0,0,18439.0,-53
2,388.54,491.93,168.53,331.47,119.0,271.24,128.71,91.07,0,1,0,0,0,-5142.0,-30
1,0.0,120.56,130.96,302.94,180.29,168.58,0.0,292.29,0,1,0,0,0,11142.0,55
0,0.0,1.76,0.0,51.1,0.0,0.0,0.0,60.63,0,1,0,0,0,-5142.0,23
2,674.28,1056.16,320.0,523.88,436.2,101.61,387.67,346.04,0,1,0,0,0,7937.0,-51
1,232.62,784.47,373.94,593.1,696.76,243.26,460.81,127.78,0,1,0,0,0,7937.0,-19
1,492.9,941.96,370.58,630.27,449.51,320.0,428.06,101.61,0,1,0,0,0,10268.0,-30
2,504.72,1002.72,150.61,442.41,656.39,370.58,241.08,273.73,0,1,0,0,0,10268.0,-60
0,504.72,1002.72,150.61,442.41,656.39,370.58,241.08,273.73,0,1,0,0,0,10268.0,-60
0,239.27,748.25,273.73,436.6,602.74,121.96,521.07,236.54,0,1,0,0,0,50283.0,-42
1,337.83,751.69,150.61,442.41,443.05,370.58,239.27,273.73,0,1,0,0,0,50283.0,-41
1,449.18,913.41,110.07,411.09,451.18,317.2,496.34,246.34,0,0,0,0,1,34338.0,-64
1,217.62,557.22,69.45,320.58,249.64,188.8,355.9,267.01,0,0,0,0,0,33447.0,-52
1,340.44,641.03,385.87,606.82,384.89,155.56,190.72,430.94,0,0,0,0,0,46051.0,-8
0,68.11,155.38,127.4,425.92,141.24,281.16,43.27,293.83,0,1,0,0,0,4367.0,68
1,678.06,1160.76,120.08,419.77,535.07,290.93,449.69,285.7,0,0,0,0,1,52148.0,-73
1,353.83,590.42,430.94,575.71,204.49,69.45,187.7,188.8,0,0,0,0,0,30175.0,-4
1,618.27,1183.33,320.0,523.88,671.34,101.61,270.9,346.04,0,0,1,0,0,13233.0,-57
1,582.68,1149.6,370.58,630.27,618.27,320.0,671.34,101.61,0,0,1,0,0,13233.0,-37
1,919.87,1496.26,320.0,523.88,512.98,101.61,702.07,346.04,0,0,1,0,0,11465.0,-62
1,246.74,507.86,190.91,491.6,294.38,433.57,111.14,121.96,0,1,0,0,0,15050.0,-2
0,55.01,245.19,364.08,611.9,144.95,175.16,241.97,359.58,0,1,0,0,0,17637.0,78
1,105.12,382.39,320.0,523.88,247.83,101.61,243.07,346.04,0,0,1,0,0,573.0,20
0,391.85,530.65,150.61,442.41,180.63,370.58,144.03,273.73,0,1,0,0,0,-8531.0,-8
0,204.55,427.82,273.73,436.6,178.99,121.96,242.3,236.54,0,1,0,0,0,-7402.0,3
0,51.17,250.86,364.08,611.9,142.8,175.16,268.81,359.58,0,1,0,0,0,16986.0,76
0,140.89,399.32,364.56,614.48,216.67,190.91,398.3,433.57,0,1,0,0,0,21942.0,26
1,183.48,351.71,364.56,614.48,205.41,190.91,193.85,433.57,0,1,0,0,0,38929.0,38
2,210.26,695.45,164.48,374.25,623.21,207.5,447.41,161.39,0,1,0,0,0,8215.0,-47
1,504.72,1002.72,154.13,318.64,656.39,141.26,241.08,164.48,0,1,0,0,0,10546.0,-87
1,337.83,751.69,154.13,318.64,443.05,141.26,239.27,164.48,0,1,0,0,0,50561.0,-68
1,273.73,436.6,164.48,374.25,121.96,207.5,236.54,161.39,0,1,0,0,0,278.0,-12
2,150.61,442.41,154.13,318.64,370.58,141.26,273.73,164.48,0,1,0,0,0,278.0,-27
1,129.51,375.09,168.24,340.41,90.13,148.71,449.04,222.64,0,1,0,0,0,-3435.0,-10
0,144.03,178.09,172.43,299.73,26.4,37.74,0.0,200.08,0,1,0,0,0,-8253.0,41
2,364.44,466.63,132.28,305.54,136.71,168.24,95.2,148.71,0,1,0,0,0,-8253.0,-38
0,0.0,89.65,167.59,391.67,49.72,210.44,168.78,197.89,0,1,0,0,0,-3111.0,86
1,205.41,350.32,118.36,243.81,193.85,173.33,36.83,0.0,0,1,0,0,0,39207.0,-37
1,171.92,671.14,284.41,470.47,587.47,99.03,517.68,216.68,0,1,0,0,0,15339.0,-33
1,239.27,748.25,204.55,427.82,602.74,178.99,521.07,242.3,0,1,0,0,0,57685.0,-45
2,446.97,736.53,485.78,664.11,294.64,189.7,320.8,278.27,0,0,0,0,0,40849.0,-8
0,26.1,285.77,99.03,360.16,401.72,216.68,46.51,357.72,0,1,0,0,0,-1129.0,19
0,64.35,155.15,245.61,385.38,37.84,0.0,178.99,266.44,0,1,0,0,0,12969.0,71
0,190.91,491.6,172.9,348.99,433.57,245.61,121.96,0.0,0,1,0,0,0,7402.0,-30
0,170.85,182.5,289.64,489.26,0.0,222.98,21.25,222.06,0,1,0,0,0,12066.0,77
0,102.92,426.63,204.55,427.82,343.32,178.99,387.23,242.3,0,1,0,0,0,3689.0,1
1,555.56,1256.82,264.31,477.93,793.26,204.55,845.26,179.24,0,0,1,0,0,13690.0,-67
1,418.94,1253.61,27.2,302.4,839.74,295.57,769.42,288.34,0,0,1,0,0,18867.0,-103
1,578.57,978.21,264.31,477.93,371.72,204.55,269.01,179.24,0,0,1,0,0,9424.0,-61
2,262.48,423.09,222.06,453.98,174.81,134.43,62.39,345.4,0,0,0,0,0,14814.0,6
2,233.13,597.39,204.55,441.6,375.86,179.24,358.99,287.83,0,1,0,0,0,22452.0,-22
1,291.86,576.19,296.31,516.75,172.55,222.06,428.0,134.43,0,1,0,0,0,22452.0,-9
0,310.23,471.9,189.7,404.95,210.38,284.41,188.28,99.03,0,1,0,0,0,25039.0,-14
0,350.2,622.75,222.98,452.63,319.81,222.06,197.15,107.54,0,1,0,0,0,29344.0,-29
0,141.02,451.5,289.64,489.26,350.2,222.98,319.81,222.06,0,1,0,0,0,29344.0,5
1,477.4,912.74,151.73,435.94,306.98,306.96,629.32,284.28,0,1,0,0,0,-14005.0,-58
1,550.4,1085.38,114.78,361.19,638.6,207.19,366.07,379.03,0,1,0,0,0,-11674.0,-85
1,410.23,848.13,216.67,510.75,336.44,398.3,466.52,153.05,0,1,0,0,0,28341.0,-42
1,453.11,861.29,151.73,435.94,373.96,306.96,306.4,284.28,0,1,0,0,0,28341.0,-54
1,367.04,641.14,249.96,470.01,234.81,229.44,308.87,234.5,0,0,0,0,0,-11124.0,-28
1,60.71,315.65,284.28,519.36,268.07,227.24,250.0,248.56,0,0,0,0,0,-18667.0,36
2,41.2,283.81,353.11,597.95,164.4,223.03,292.25,259.29,0,1,0,0,0,-21942.0,64
1,233.25,411.35,236.45,533.34,108.28,292.68,106.95,353.11,0,1,0,0,0,-25655.0,21
1,512.98,1177.77,227.24,456.85,742.1,248.56,473.57,234.5,0,0,1,0,0,-10477.0,-67
1,316.04,791.3,140.89,435.76,632.64,306.96,265.93,319.81,0,0,1,0,0,-19920.0,-47
1,234.48,423.24,290.43,550.46,245.5,284.28,132.4,227.24,0,0,0,0,0,-14530.0,17
1,358.09,592.0,140.89,399.32,246.74,216.67,294.38,398.3,0,1,0,0,0,-6892.0,-22
0,121.6,170.95,353.11,597.95,0.0,223.03,132.0,259.29,0,1,0,0,0,-30473.0,98
1,128.71,158.99,284.28,519.36,26.4,227.24,0.0,248.56,0,1,0,0,0,-30473.0,77
1,91.12,261.86,141.02,451.5,321.58,350.2,0.0,319.81,0,1,0,0,0,-25331.0,46
0,91.12,261.86,141.02,451.5,321.58,350.2,0.0,319.81,0,1,0,0,0,-25331.0,46
1,440.85,838.6,0.0,134.7,420.06,216.75,210.26,87.76,0,1,0,0,0,8883.0,-134
1,87.65,194.63,0.0,135.77,182.95,95.26,24.2,171.21,0,1,0,0,0,5313.0,-15
2,26.1,285.77,21.25,147.51,401.72,132.0,46.51,90.58,0,1,0,0,0,-7585.0,-40
0,34.8,121.93,0.0,137.1,104.98,73.28,115.46,203.44,0,1,0,0,0,-7585.0,4
2,37.84,181.53,0.0,135.77,178.99,95.26,77.94,171.21,0,1,0,0,0,6513.0,-11
1,67.15,141.41,0.0,148.38,85.0,216.75,66.47,119.17,0,1,0,0,0,6513.0,3
2,133.88,435.49,63.75,194.06,370.58,227.8,320.0,54.68,0,1,0,0,0,946.0,-59
1,26.4,196.88,0.0,137.1,191.4,73.28,116.2,203.44,0,1,0,0,0,5610.0,-20
1,66.3,100.13,216.75,301.57,0.0,119.17,47.65,21.25,0,1,0,0,0,5610.0,57
0,0.0,0.0,0.0,137.1,0.0,73.28,0.0,203.44,0,1,0,0,0,-7585.0,56
0,0.0,15.9,227.8,271.02,21.25,54.68,0.0,0.0,0,1,0,0,0,-7585.0,71
1,66.68,433.39,30.94,93.61,449.94,0.0,329.01,73.28,0,1,0,0,0,-2767.0,-85
2,312.29,498.81,0.0,134.7,158.54,216.75,102.92,87.76,0,1,0,0,0,-2767.0,-88
1,91.8,144.4,0.0,117.41,48.45,154.82,51.0,119.17,0,0,0,0,0,4112.0,-10
0,0.0,134.27,0.0,135.77,129.36,95.26,143.97,171.21,0,1,0,0,0,29629.0,2
1,119.0,191.28,227.8,269.8,128.71,54.68,26.4,0.0,0,1,0,0,0,-7585.0,20
2,0.0,265.67,21.25,147.82,216.68,94.29,371.43,131.39,0,1,0,0,0,-6456.0,-34
0,189.7,404.95,154.82,247.18,284.41,119.17,99.03,21.25,0,1,0,0,0,-6456.0,-44
1,353.11,597.95,21.25,147.51,223.03,132.0,259.29,90.58,0,1,0,0,0,22888.0,-103
2,141.87,418.53,0.0,117.41,236.45,154.82,292.68,119.17,0,1,0,0,0,22888.0,-82
0,29.33,111.56,21.25,147.82,132.0,94.29,9.39,131.39,0,1,0,0,0,9242.0,8
1,134.67,134.67,134.98,165.11,0.0,30.94,0.0,0.0,0,1,0,0,0,-7585.0,8
1,72.68,193.05,227.8,271.02,133.08,54.68,0.0,0.0,0,1,0,0,0,8699.0,23
2,476.47,935.88,287.34,467.12,557.93,221.52,188.31,104.77,0,1,0,0,0,11650.0,-53
2,616.0,1041.92,168.85,390.3,375.76,105.46,496.7,286.29,0,1,0,0,0,13981.0,-70
1,583.06,1049.98,331.4,517.31,492.9,146.38,449.51,90.84,0,1,0,0,0,13981.0,-52
1,504.72,1002.72,312.29,498.81,656.39,158.54,241.08,102.92,0,1,0,0,0,13981.0,-56
2,444.73,936.09,187.95,534.8,662.73,454.19,339.52,218.3,0,1,0,0,0,53996.0,-39
1,306.4,823.24,90.84,462.15,650.42,452.47,423.22,321.3,0,1,0,0,0,53996.0,-48
1,406.9,818.17,363.72,538.47,360.49,129.51,326.38,66.68,0,1,0,0,0,53996.0,-35
1,378.35,714.13,339.67,510.17,390.38,233.25,410.23,108.28,0,0,0,0,0,44383.0,-26
1,449.18,913.41,452.47,731.22,451.18,321.3,496.34,243.4,0,0,0,0,1,38051.0,-16
1,237.23,558.79,106.95,480.18,220.65,459.32,344.44,295.9,0,0,0,0,0,37160.0,-17
1,30.94,93.61,66.68,433.39,0.0,449.94,73.28,329.01,0,1,0,0,0,2767.0,85
1,159.92,519.75,304.09,529.64,404.98,326.75,316.17,162.82,0,0,0,0,0,33888.0,2
0,133.55,388.4,66.68,452.78,267.17,480.75,146.01,326.13,0,1,0,0,0,3435.0,8
2,168.24,340.41,129.51,375.09,148.71,90.13,222.64,449.04,0,1,0,0,0,3435.0,10
0,39.05,216.34,292.44,467.42,181.18,112.94,148.71,102.14,0,1,0,0,0,3435.0,63
2,138.21,317.29,326.75,524.31,171.16,162.82,133.55,66.68,0,1,0,0,0,3435.0,39
1,243.34,392.23,304.09,529.64,141.67,326.75,171.16,162.82,0,1,0,0,0,3435.0,26
1,813.06,1392.1,90.84,462.15,820.68,452.47,272.3,321.3,0,0,1,0,0,10001.0,-70
1,265.93,764.18,105.46,403.8,426.26,286.29,536.95,414.17,0,0,1,0,0,5735.0,-47
1,402.61,886.89,363.72,547.01,594.08,129.51,392.03,95.76,0,0,1,0,0,5735.0,-43
2,184.71,368.97,106.95,480.18,140.67,459.32,195.27,295.9,0,0,0,0,0,11125.0,19
2,351.09,626.08,331.4,517.31,271.42,146.38,213.7,90.84,0,1,0,0,0,18763.0,-10
2,105.12,382.39,90.84,462.15,247.83,452.47,243.07,321.3,0,0,1,0,0,4286.0,10
0,140.89,399.32,281.29,454.61,216.67,168.85,398.3,105.46,0,1,0,0,0,25655.0,8
2,156.02,330.58,312.29,498.81,211.17,158.54,181.69,102.92,0,1,0,0,0,42642.0,28
0,262.14,612.5,105.46,403.8,346.5,286.29,401.53,414.17,0,0,1,0,0,6889.0,-31
0,0.0,140.82,221.52,421.13,248.63,104.77,0.0,187.95,0,1,0,0,0,2842.0,84
0,0.0,140.82,292.44,467.42,248.63,112.94,0.0,102.14,0,1,0,0,0,2842.0,88
0,400.99,881.95,637.29,1189.4,511.57,624.6,476.58,430.33,0,1,0,0,0,-10778.0,16
2,650.42,1034.82,637.29,1189.4,423.22,624.6,341.26,430.33,0,1,0,0,0,29237.0,9
0,664.86,877.59,600.93,1185.95,71.0,633.04,495.67,444.83,0,0,0,0,1,-17786.0,19
0,186.73,191.46,745.14,1386.11,9.48,627.91,0.0,670.77,0,0,0,0,1,-29577.0,141
2,684.48,1345.65,687.22,1306.35,594.99,658.47,592.33,576.48,0,0,0,0,1,16043.0,-1
1,556.48,1069.34,576.48,1184.03,517.02,584.73,464.95,682.02,0,0,0,0,1,13362.0,2
1,781.0,1201.55,628.91,1149.96,315.23,379.38,513.11,678.75,0,0,0,0,1,13292.0,-2
0,347.19,924.51,564.84,1181.43,704.66,617.62,449.18,637.29,0,0,0,0,1,13292.0,9
1,559.35,1299.59,637.29,1189.4,770.63,624.6,555.23,430.33,0,0,0,0,1,19948.0,-2
2,555.96,885.79,564.84,1181.43,359.66,617.62,229.6,637.29,0,0,0,0,1,-1348.0,12
0,163.97,616.21,620.51,1267.06,546.23,691.85,432.75,600.93,0,0,0,0,1,-1348.0,50
0,134.17,472.81,637.29,1189.4,211.47,624.6,531.15,430.33,0,0,0,0,1,42374.0,66
0,87.56,196.98,771.75,1364.3,104.85,662.42,150.45,440.74,0,0,0,0,1,78934.0,142
2,450.51,842.23,564.84,1181.43,554.05,617.62,208.62,637.29,0,0,0,0,1,-1007.0,19
1,487.28,884.68,771.75,1364.3,355.96,662.42,326.96,440.74,0,0,0,0,1,-2368.0,19
0,168.88,560.85,671.59,1266.76,419.66,564.84,367.4,617.62,0,0,0,0,1,-2368.0,55
1,433.41,957.49,691.85,1265.74,367.14,600.93,739.37,601.75,0,0,0,0,1,31102.0,12
0,95.15,271.48,671.59,1266.76,141.64,564.84,240.22,617.62,0,0,0,0,1,-2967.0,114
0,229.31,343.62,671.59,1266.76,191.08,564.84,19.04,617.62,0,0,0,1,0,8244.0,87
0,550.06,1100.58,617.62,1229.46,556.81,637.29,612.03,624.6,0,0,0,0,1,7712.0,6
0,58.69,383.44,617.62,1229.46,453.61,637.29,116.19,624.6,0,0,0,0,1,-21160.0,77
0,410.21,832.79,628.91,1149.96,352.03,379.38,496.45,678.75,0,0,0,0,1,19355.0,16
0,356.79,842.45,564.84,1181.43,536.15,617.62,280.24,637.29,0,0,0,0,1,-6163.0,19
0,119.3,318.83,627.91,1227.84,378.68,670.77,34.0,628.91,0,0,0,0,1,-29577.0,104
0,225.34,537.57,670.77,1234.79,329.64,628.91,338.4,379.38,0,0,0,0,1,-15094.0,59
1,455.33,907.57,244.52,370.74,416.09,12.5,499.93,206.81,0,1,0,0,0,11307.0,-68
1,360.49,791.89,160.12,353.5,305.98,300.9,695.82,12.5,0,1,0,0,0,51322.0,-65
2,151.64,362.84,133.61,401.07,215.48,351.05,178.06,111.79,0,1,0,0,0,761.0,12
1,618.27,1183.33,220.07,348.16,671.34,12.5,270.9,209.4,0,0,1,0,0,14272.0,-85
1,284.28,519.36,220.07,348.16,227.24,12.5,248.56,209.4,0,1,0,0,0,22981.0,-26
2,216.67,510.75,262.81,393.73,398.3,190.45,153.05,0.0,0,1,0,0,0,22981.0,-14
1,111.94,265.98,300.9,425.23,43.69,12.5,265.5,195.93,0,1,0,0,0,39968.0,34
1,479.47,926.19,127.99,295.1,409.45,136.98,474.26,317.35,0,1,0,0,0,18799.0,-84
1,239.27,748.25,125.99,312.71,602.74,136.98,521.07,380.82,0,1,0,0,0,58814.0,-70
1,134.98,165.11,100.16,262.66,30.94,131.54,0.0,110.88,0,1,0,0,0,7585.0,21
1,255.03,463.3,131.54,287.56,128.51,110.88,295.95,317.35,0,1,0,0,0,8531.0,-34
1,101.94,337.59,150.24,377.26,102.14,131.54,439.39,479.91,0,1,0,0,0,4818.0,10
1,0.0,203.23,26.1,232.75,189.66,311.61,255.95,19.95,0,1,0,0,0,7492.0,10
0,202.12,310.8,125.99,312.71,0.0,136.98,178.5,380.82,0,1,0,0,0,7492.0,1
1,111.14,473.81,26.1,232.75,402.91,311.61,316.47,19.95,0,1,0,0,0,23581.0,-61
0,121.6,170.95,26.1,285.77,0.0,401.72,132.0,46.51,0,1,0,0,0,0.0,35
2,128.71,158.99,127.99,295.1,26.4,136.98,0.0,317.35,0,1,0,0,0,0.0,37
1,319.81,542.95,125.99,312.71,221.98,136.98,217.51,380.82,0,1,0,0,0,30473.0,-40
1,334.05,369.52,150.24,377.26,0.0,131.54,49.72,479.91,0,1,0,0,0,5142.0,1
1,334.05,369.52,150.24,377.26,0.0,131.54,49.72,479.91,0,1,0,0,0,5142.0,1
1,118.2,276.62,0.0,88.23,154.28,63.75,270.92,100.16,0,1,0,0,0,5142.0,-66
2,118.2,276.62,0.0,88.23,154.28,63.75,270.92,100.16,0,1,0,0,0,5142.0,-66
0,152.09,309.58,131.54,287.56,78.67,110.88,251.43,317.35,0,1,0,0,0,16284.0,-3
1,114.75,243.39,62.35,106.93,98.72,60.2,264.25,48.27,0,0,0,0,0,14132.0,-44
