home_win,attack_diff,bup_dribbling_diff,bup_passing_diff,bup_speed_diff,cc_crossing_diff,cc_passing_diff,cc_shooting_diff,d_aggresion_diff,d_pressure_diff,d_width_diff,defence_diff,full_age_diff,goalkeeeper_overall_diff,growth_diff,midfield_diff,overall_diff,prestige_diff,start_age_diff,value_euros_millions_diff,wage_euros_thousands_diff,attack_home_defence_away_diff,attack_away_defence_home_diff,cur_year_avg_weighted_diff,cur_year_avg_diff,last_year_avg_weighted_diff,last_year_avg_diff,previous_points_diff,rank_change_diff,rank_diff,three_year_ago_avg_diff,three_year_ago_weighted_diff,total_points_diff,two_year_ago_avg_diff,two_year_ago_weighted_diff
1,-2.0,-0.0,-9.0,-5.0,-1.0,-30.0,-12.0,-3.0,14.0,11.0,-0.0,0.16000000000000014,7.0,0.1200000000000001,-0.0,1.0,3.0,-0.9100000000000001,-0.0,-0.0,0.0,2.0,-107.82000000000005,-107.82000000000005,-53.099999999999994,-106.19999999999999,-115.0,-0.0,9.0,-28.569999999999993,-5.710000000000008,-101.62,216.72999999999996,65.01
2,1.0,-33.0,-4.0,-11.0,22.0,-3.0,-6.0,-3.0,-36.0,12.0,-1.0,0.7300000000000004,1.0,0.3426086956521739,-0.0,1.0,6.0,1.7300000000000004,-5.5260869565217385,-11.391304347826088,0.0,0.0,-14.899999999999977,-14.899999999999977,-39.389999999999986,-78.77999999999997,-157.0,10.0,13.0,-103.5,-20.700000000000003,-81.37,-21.269999999999982,-6.38000000000001
0,-9.0,52.0,17.0,-0.0,22.0,3.0,-1.0,-22.0,2.0,14.0,-9.0,-1.740000000000002,4.0,0.8713043478260869,-4.0,-9.0,-5.0,-1.6400000000000006,0.275,0.8695652173913043,-7.0,11.0,-291.76,-291.76,3.5999999999999943,7.189999999999998,-350.0,1.0,49.0,-50.25,-10.049999999999997,-326.31000000000006,-93.66000000000003,-28.10000000000001
1,-5.0,-0.0,-2.0,37.0,8.0,16.0,-14.0,-18.0,1.0,-8.0,6.0,-0.35999999999999943,8.0,0.52,-1.0,-0.0,2.0,-0.7199999999999989,-0.0,-0.0,5.0,4.0,7.509999999999991,7.509999999999991,-90.89000000000004,-181.79000000000008,139.0,-0.0,-3.0,69.48000000000002,13.900000000000006,107.3599999999999,589.48,176.83999999999997
1,-11.0,40.0,32.0,40.0,4.0,9.0,2.0,-35.0,-31.0,-19.0,-5.0,-1.9899999999999984,-4.0,3.0921739130434784,-9.0,-10.0,-16.0,-2.0,4.12391304347826,9.73913043478261,-1.0,15.0,-40.05000000000001,-40.05000000000001,-329.79,-659.59,-402.0,-2.0,37.0,-241.21999999999997,-48.239999999999995,-426.6100000000001,-28.409999999999968,-8.530000000000001
0,-11.0,-0.0,-4.0,18.0,14.0,9.0,-3.0,-0.0,-15.0,-0.0,-3.0,0.40000000000000213,-15.0,0.96,-9.0,-7.0,-12.0,0.46000000000000085,-0.0,-0.0,-1.0,13.0,62.09000000000003,62.09000000000003,-297.89,-595.78,-286.0,1.0,21.0,-99.93,-19.979999999999997,-273.21000000000004,-58.089999999999975,-17.430000000000007
1,17.0,-0.0,-20.0,15.0,-9.0,20.0,2.0,-0.0,24.0,-18.0,15.0,-1.7600000000000016,15.0,-0.040000000000000036,12.0,13.0,10.0,-3.2699999999999996,-0.0,-0.0,14.0,-18.0,146.02,146.02,32.27999999999997,64.58000000000004,419.0,-5.0,-24.0,13.949999999999932,2.7900000000000063,369.16999999999996,626.9200000000001,188.08
2,-1.0,-0.0,20.0,-3.0,-12.0,-10.0,10.0,-7.0,-16.0,-4.0,-1.0,0.40000000000000213,-5.0,-0.4400000000000004,-8.0,-4.0,-4.0,-0.46000000000000085,-0.0,-0.0,0.0,2.0,-207.12000000000003,-207.12000000000003,-46.110000000000014,-92.24000000000001,-341.0,-2.0,44.0,-444.72,-88.95,-339.07000000000005,10.370000000000005,3.1099999999999994
2,4.0,-0.0,11.0,19.0,25.0,-9.0,22.0,17.0,11.0,-0.0,-0.0,1.1999999999999993,-7.0,-0.40000000000000036,1.0,1.0,-1.0,0.2699999999999996,-0.0,-0.0,5.0,1.0,85.67999999999995,85.67999999999995,57.72999999999999,115.45999999999998,303.0,-4.0,-14.0,-37.47000000000003,-7.489999999999995,211.63,252.32999999999998,75.71000000000001
1,5.0,-0.0,-3.0,-3.0,2.0,8.0,-9.0,-0.0,13.0,11.0,8.0,-2.1199999999999974,3.0,1.2799999999999998,6.0,7.0,-0.0,-1.4600000000000009,-0.0,-0.0,7.0,-6.0,106.94,106.94,38.629999999999995,77.26999999999998,145.0,3.0,-18.0,-75.10000000000002,-15.019999999999996,94.75999999999999,-119.28999999999996,-35.79
0,-1.0,-0.0,-17.0,-25.0,5.0,-1.0,-3.0,-19.0,-11.0,-3.0,3.0,-0.35999999999999943,4.0,0.7200000000000002,3.0,2.0,3.0,0.4499999999999993,-0.0,-0.0,1.0,-1.0,220.32,220.32,187.29,374.58,416.0,9.0,-47.0,62.85000000000002,12.570000000000007,468.81000000000006,162.10000000000002,48.629999999999995
1,-0.0,33.0,-21.0,-4.0,-37.0,-22.0,-9.0,-17.0,21.0,-27.0,4.0,-0.129999999999999,-1.0,-2.782608695652174,2.0,-1.0,-9.0,0.08999999999999986,5.5260869565217385,11.391304347826088,3.0,-1.0,67.42999999999998,67.42999999999998,-60.160000000000025,-120.32000000000005,50.0,-1.0,-6.0,363.74000000000007,72.75,36.90000000000009,-143.71000000000004,-43.11999999999999
0,-12.0,33.0,9.0,14.0,-4.0,2.0,5.0,3.0,39.0,-27.0,-8.0,-0.5299999999999976,-12.0,1.057391304347826,-12.0,-12.0,-15.0,-1.8200000000000003,5.5260869565217385,11.391304347826088,-9.0,11.0,-359.04,-359.04,-353.87,-707.76,-928.0,1.0,39.0,-466.20000000000005,-93.24,-949.2300000000001,-476.94999999999993,-143.07999999999998
1,-2.0,-0.0,9.0,26.0,30.0,10.0,-5.0,-3.0,6.0,-9.0,-0.0,0.6799999999999997,-6.0,-0.1200000000000001,-3.0,-2.0,-3.0,-0.370000000000001,-0.0,-0.0,1.0,3.0,-162.89000000000004,-162.89000000000004,-178.19,-356.37,-516.0,1.0,6.0,-571.27,-114.24999999999999,-523.6200000000001,-227.63,-68.29000000000002
2,-16.0,36.0,12.0,12.0,39.0,9.0,-17.0,-0.0,6.0,-21.0,-9.0,2.1799999999999997,-3.0,-0.9600000000000002,-13.0,-14.0,-17.0,1.0,-0.0,-0.0,-13.0,12.0,-391.95000000000005,-391.95000000000005,-465.66,-931.32,-1056.0,-5.0,61.0,-729.19,-145.83999999999997,-1102.38,-329.7699999999999,-98.93
1,-10.0,-0.0,19.0,16.0,-1.0,10.0,1.0,-3.0,-0.0,-1.0,-7.0,0.16000000000000014,-5.0,0.7200000000000002,-6.0,-6.0,-4.0,1.5399999999999991,-0.0,-0.0,-7.0,10.0,-150.55999999999995,-150.55999999999995,-100.71000000000001,-201.43,-219.0,1.0,12.0,-89.82,-17.960000000000008,-264.87,14.529999999999973,4.359999999999985
1,10.0,-0.0,-15.0,-25.0,-2.0,-5.0,7.0,-4.0,3.0,-18.0,12.0,0.08000000000000185,6.0,-0.5999999999999996,9.0,8.0,9.0,1.2699999999999996,-0.0,-0.0,15.0,-7.0,302.98,302.98,-117.74000000000001,-235.48000000000002,226.0,1.0,-16.0,390.71000000000004,78.13999999999999,294.03999999999996,102.18,30.659999999999997
1,16.0,-0.0,-21.0,-15.0,20.0,15.0,-12.0,5.0,5.0,-15.0,10.0,0.9600000000000009,12.0,-0.23999999999999977,12.0,10.0,14.0,2.2699999999999996,-0.0,-0.0,13.0,-13.0,511.0799999999999,511.0799999999999,58.31,116.62,565.0,12.0,-64.0,283.15000000000003,56.63000000000001,664.94,129.74,38.91999999999999
2,-10.0,-0.0,20.0,3.0,3.0,-1.0,3.0,-4.0,-1.0,-15.0,-12.0,0.1999999999999993,-14.0,0.7599999999999998,-12.0,-11.0,-8.0,-1.0899999999999999,-0.0,-0.0,-10.0,12.0,-253.38,-253.38,-72.15,-144.29000000000002,-349.0,-2.0,39.0,124.31,24.860000000000014,-360.69999999999993,-200.11,-60.030000000000015
0,3.0,68.0,7.0,30.0,-30.0,50.0,43.0,3.0,10.0,12.0,6.0,0.25,-11.0,-0.9060869565217393,2.0,-0.0,-7.0,-0.7199999999999989,3.0945652173913047,25.47826086956522,6.0,-3.0,-236.39,-236.39,-115.33,-230.67,-480.0,5.0,65.0,-49.68000000000001,-9.930000000000007,-465.02000000000004,-344.56,-103.37
2,-8.0,-0.0,-6.0,-19.0,5.0,-23.0,17.0,-12.0,-11.0,-6.0,-3.0,-1.6400000000000006,-4.0,1.88,-5.0,-5.0,1.0,-2.6400000000000006,-0.0,-0.0,-5.0,6.0,91.33999999999997,91.33999999999997,9.849999999999966,19.710000000000036,46.0,3.0,-5.0,-195.03999999999996,-39.0,68.5100000000001,21.060000000000002,6.319999999999993
2,-0.0,52.0,-6.0,-2.0,-10.0,-14.0,8.0,-14.0,-15.0,15.0,4.0,1.2600000000000016,-10.0,-1.7300000000000004,5.0,-0.0,-9.0,2.8200000000000003,-0.0,-0.0,1.0,-3.0,120.14999999999998,120.14999999999998,-25.74000000000001,-51.49000000000001,-62.0,2.0,9.0,-266.64,-53.330000000000005,-33.73000000000002,-249.37,-74.81
0,-1.0,-23.0,-30.0,-34.0,23.0,-41.0,-21.0,-35.0,-1.0,19.0,6.0,-0.46999999999999886,4.0,0.925,6.0,3.0,-0.0,3.09,-0.0,-0.0,3.0,-2.0,74.9,74.9,-51.519999999999996,-103.04999999999998,-13.0,-0.0,2.0,5.170000000000016,1.0300000000000011,-17.950000000000045,-141.2,-42.36000000000001
2,1.0,-8.0,1.0,-3.0,2.0,-32.0,-12.0,-44.0,-18.0,-27.0,-0.0,-0.16999999999999815,7.0,1.0999999999999999,-0.0,1.0,-0.0,-0.35999999999999943,-0.0,-0.0,5.0,4.0,-38.15999999999997,-38.15999999999997,8.419999999999987,16.859999999999957,-46.0,-0.0,7.0,-70.21999999999997,-14.04,-37.14999999999998,22.079999999999984,6.6299999999999955
1,1.0,16.0,18.0,18.0,16.0,-6.0,47.0,8.0,19.0,2.0,3.0,-1.2600000000000016,3.0,-0.465217391304348,4.0,3.0,2.0,-2.280000000000001,-2.9380434782608686,-14.0,5.0,1.0,95.85999999999999,95.85999999999999,256.79999999999995,513.5999999999999,544.0,-12.0,-73.0,97.44,19.49000000000001,431.89000000000004,199.14,59.74
1,6.0,-49.0,-15.0,-4.0,3.0,-18.0,19.0,-1.0,-11.0,19.0,11.0,-2.1000000000000014,17.0,0.19478260869565167,8.0,11.0,15.0,-4.280000000000001,-2.9380434782608686,-14.0,10.0,-7.0,368.38,368.38,167.07,334.13,683.0,-0.0,-115.0,257.18,51.44,683.76,322.87,96.87
1,-0.0,-49.0,-19.0,-3.0,-10.0,-34.0,35.0,12.0,-5.0,33.0,2.0,-0.9400000000000013,8.0,0.11478260869565204,4.0,5.0,8.0,-1.6400000000000006,-2.9380434782608686,-14.0,4.0,2.0,403.36,403.36,180.85000000000002,361.69,676.0,-0.0,-114.0,157.46000000000004,31.489999999999995,676.8599999999999,203.86999999999998,61.160000000000004
2,-0.0,25.0,-2.0,-2.0,25.0,11.0,10.0,35.0,37.0,4.0,2.0,2.91,-1.0,-3.5521739130434784,5.0,2.0,3.0,3.91,-4.12391304347826,-9.73913043478261,4.0,2.0,114.02000000000001,114.02000000000001,104.28999999999999,208.57999999999998,214.0,3.0,-30.0,50.54000000000002,10.11,258.9000000000001,101.59000000000003,30.480000000000004
1,8.0,-40.0,-31.0,-35.0,-3.0,-9.0,-14.0,30.0,8.0,29.0,11.0,1.9499999999999993,16.0,-3.0921739130434784,14.0,14.0,18.0,2.6400000000000006,-4.12391304347826,-9.73913043478261,12.0,-7.0,261.6,261.6,415.46,830.92,922.0,5.0,-45.0,761.41,152.29000000000002,950.76,404.71,121.41000000000001
2,5.0,-40.0,-16.0,3.0,10.0,15.0,-20.0,35.0,16.0,4.0,5.0,2.6700000000000017,5.0,-2.4521739130434783,2.0,6.0,10.0,2.280000000000001,-4.12391304347826,-9.73913043478261,9.0,-1.0,381.08000000000004,381.08000000000004,229.97999999999996,459.9599999999999,692.0,-0.0,-40.0,212.46999999999997,42.49,695.9499999999999,141.34999999999997,42.400000000000006
1,-9.0,-75.0,-14.0,-14.0,-2.0,-42.0,-22.0,-38.0,-21.0,-5.0,-6.0,3.0700000000000003,2.0,-0.8999999999999999,-8.0,-6.0,6.0,5.359999999999999,-0.0,-0.0,-7.0,8.0,16.669999999999987,16.669999999999987,-3.6700000000000017,-7.349999999999994,-27.0,12.0,-5.0,-111.60999999999996,-22.33,11.600000000000023,69.76999999999998,20.930000000000007
1,-6.0,-75.0,-20.0,-18.0,-5.0,-44.0,-9.0,-30.0,-3.0,-3.0,-7.0,1.7899999999999991,5.0,-0.45999999999999996,-4.0,-1.0,2.0,4.449999999999999,-0.0,-0.0,-4.0,9.0,223.73000000000002,223.73000000000002,29.900000000000006,59.81,165.0,1.0,-27.0,-283.58,-56.72,154.26,-142.17999999999995,-42.64999999999999
1,-8.0,-0.0,13.0,14.0,-15.0,-15.0,2.0,-11.0,-21.0,7.0,-8.0,3.080000000000002,-10.0,-1.1199999999999997,-6.0,-7.0,-2.0,3.5500000000000007,-0.0,-0.0,-9.0,7.0,-29.850000000000023,-29.850000000000023,29.839999999999996,59.68000000000001,40.0,-2.0,-7.0,-19.279999999999973,-3.8599999999999994,33.039999999999964,123.03999999999996,36.91
0,-13.0,48.0,27.0,33.0,-20.0,11.0,16.0,-15.0,-13.0,-17.0,-14.0,0.39000000000000057,-17.0,0.17565217391304433,-13.0,-15.0,-11.0,0.08999999999999986,-0.0,-0.0,-14.0,13.0,-192.89000000000001,-192.89000000000001,-96.35,-192.7,-399.0,-5.0,109.0,-262.79,-52.559999999999995,-413.51000000000005,-239.03000000000003,-71.71
1,-3.0,-68.0,-7.0,-30.0,30.0,-50.0,-43.0,-3.0,-10.0,-12.0,-5.0,-0.010000000000001563,10.0,0.6260869565217391,-3.0,-0.0,7.0,-0.370000000000001,-3.0945652173913047,-25.47826086956522,-3.0,5.0,179.06,179.06,147.83,295.65999999999997,463.0,1.0,-67.0,182.62,36.53,425.37000000000006,206.5,61.94999999999999
2,-6.0,-65.0,-10.0,-31.0,13.0,-39.0,-50.0,-16.0,-32.0,16.0,-6.0,0.16000000000000014,8.0,0.6999999999999997,-8.0,-3.0,6.0,0.9100000000000001,-0.0,-0.0,-4.0,8.0,55.51000000000005,55.51000000000005,-122.53,-245.06,109.0,-10.0,1.0,-31.25,-6.25,-2.2899999999999636,236.59,70.98
1,7.0,-0.0,-5.0,-19.0,-16.0,-9.0,-4.0,7.0,1.0,-2.0,5.0,-0.08000000000000185,-1.0,-0.48,1.0,3.0,4.0,-0.08999999999999986,-0.0,-0.0,8.0,-4.0,-59.099999999999994,-59.099999999999994,63.69,127.38,54.0,-6.0,-8.0,39.66,7.93,29.28000000000003,55.879999999999995,16.760000000000005
2,-3.0,-0.0,-2.0,4.0,-8.0,3.0,9.0,20.0,7.0,15.0,3.0,0.35999999999999943,7.0,-0.040000000000000036,-1.0,-0.0,-1.0,-0.6400000000000006,-0.0,-0.0,-2.0,-2.0,-151.27999999999997,-151.27999999999997,52.56999999999999,105.13,-122.0,-1.0,29.0,118.57999999999998,23.72,-114.72000000000003,-132.44,-39.730000000000004
1,2.0,-0.0,-17.0,-18.0,-33.0,-27.0,-21.0,-33.0,-21.0,-12.0,2.0,-1.120000000000001,-13.0,-2.36,-1.0,-2.0,-4.0,-1.1799999999999997,-0.0,-0.0,5.0,1.0,8.27000000000001,8.27000000000001,-47.389999999999986,-94.76999999999998,-114.0,1.0,23.0,-157.64999999999998,-31.53000000000001,-114.5,-146.19,-43.85000000000001
1,1.0,-0.0,-37.0,-15.0,-21.0,-17.0,-31.0,-26.0,-5.0,-8.0,3.0,-0.8399999999999999,-1.0,-2.44,6.0,1.0,-0.0,0.9100000000000001,-0.0,-0.0,4.0,0.0,95.66,95.66,57.73000000000002,115.48000000000002,131.0,1.0,-17.0,28.920000000000016,5.779999999999987,131.34000000000003,-92.76999999999998,-27.830000000000013
2,1.0,-0.0,-3.0,-14.0,-18.0,-10.0,-6.0,-5.0,-1.0,11.0,3.0,-1.1999999999999993,-4.0,0.2400000000000002,2.0,1.0,-0.0,-2.09,-0.0,-0.0,6.0,2.0,-92.07,-92.07,-3.4200000000000017,-6.840000000000003,-128.0,-0.0,28.0,64.17000000000002,12.829999999999998,-128.74,-153.61,-46.08
1,-2.0,-0.0,-6.0,19.0,12.0,22.0,-12.0,17.0,7.0,31.0,-1.0,0.360000000000003,13.0,0.2400000000000002,3.0,1.0,-0.0,1.0,-0.0,-0.0,3.0,6.0,-49.879999999999995,-49.879999999999995,54.21000000000001,108.42000000000002,126.0,-0.0,-18.0,58.0,11.600000000000001,125.83000000000004,366.32,109.9
0,-3.0,-0.0,-9.0,-10.0,-10.0,-11.0,-23.0,3.0,12.0,15.0,5.0,-2.039999999999999,9.0,2.32,5.0,3.0,1.0,-2.8200000000000003,-0.0,-0.0,2.0,0.0,123.00999999999999,123.00999999999999,105.98,211.95000000000002,288.0,-0.0,-27.0,312.65999999999997,62.529999999999994,287.53,-13.29000000000002,-3.990000000000009
1,1.0,-0.0,20.0,-3.0,-12.0,-10.0,10.0,-7.0,-16.0,-4.0,-1.0,-0.28000000000000114,-12.0,0.08000000000000007,-7.0,-3.0,-4.0,-2.09,-0.0,-0.0,2.0,2.0,-85.15000000000003,-85.15000000000003,-109.72,-219.45000000000002,-218.0,1.0,30.0,38.15999999999997,7.6399999999999935,-217.19999999999993,-99.89999999999998,-29.97
1,-6.0,-0.0,25.0,16.0,4.0,-1.0,14.0,-14.0,-17.0,-2.0,-6.0,-0.1999999999999993,-11.0,0.56,-8.0,-6.0,-8.0,-2.0,-0.0,-0.0,-5.0,7.0,-88.05000000000001,-88.05000000000001,-134.43,-268.86,-290.0,-0.0,46.0,-254.64000000000001,-50.919999999999995,-290.90000000000003,-58.34000000000003,-17.5
0,6.0,-0.0,-2.0,9.0,3.0,-20.0,9.0,3.0,-3.0,11.0,6.0,1.6000000000000014,4.0,-1.1600000000000001,2.0,5.0,2.0,-0.8200000000000003,-0.0,-0.0,7.0,-5.0,326.55999999999995,326.55999999999995,34.120000000000005,68.22000000000003,470.0,-0.0,-28.0,-39.81999999999999,-7.959999999999994,469.45000000000005,389.10999999999996,116.72999999999999
0,-5.0,-0.0,21.0,14.0,14.0,4.0,-6.0,-14.0,-2.0,-7.0,-6.0,1.0,3.0,-0.43999999999999995,-10.0,-6.0,-4.0,-0.5500000000000007,-0.0,-0.0,-4.0,7.0,-235.86,-235.86,-91.64,-183.29,-366.0,-0.0,63.0,-143.56,-28.709999999999994,-366.40000000000003,-33.98000000000002,-10.189999999999998
0,-9.0,52.0,10.0,-12.0,22.0,-12.0,10.0,-11.0,12.0,14.0,-5.0,-1.0600000000000023,-12.0,1.071304347826087,-6.0,-9.0,-9.0,-1.5500000000000007,0.275,0.8695652173913043,-3.0,11.0,-331.73,-331.73,-215.56,-431.12,-659.0,1.0,95.0,-61.54000000000002,-12.310000000000002,-660.28,-335.61,-100.68
1,-4.0,-0.0,8.0,-12.0,-0.0,-0.0,-4.0,11.0,-0.0,-15.0,-3.0,-0.1999999999999993,-9.0,-0.11999999999999966,-1.0,-3.0,-3.0,-0.7300000000000004,-0.0,-0.0,2.0,9.0,138.23999999999995,138.23999999999995,-144.73000000000002,-289.47,-209.0,7.0,5.0,21.69999999999999,4.340000000000003,-116.71000000000004,-381.87,-114.56
0,-7.0,-0.0,9.0,-12.0,-0.0,-30.0,11.0,1.0,20.0,12.0,-4.0,0.5199999999999996,-5.0,0.52,-3.0,-2.0,-4.0,1.2699999999999996,-0.0,-0.0,-1.0,10.0,4.3799999999999955,4.3799999999999955,-101.39000000000001,-202.78000000000003,-253.0,1.0,20.0,-203.57,-40.720000000000006,-230.26999999999998,-308.46999999999997,-92.53999999999999
0,-0.0,40.0,29.0,10.0,-10.0,-15.0,16.0,-24.0,-6.0,-19.0,2.0,-1.7100000000000009,-5.0,2.3321739130434787,-2.0,-3.0,-8.0,-2.370000000000001,4.12391304347826,9.73913043478261,6.0,4.0,-108.20999999999998,-108.20999999999998,-176.65999999999997,-353.31999999999994,-355.0,1.0,29.0,-137.20000000000005,-27.439999999999998,-380.85,-228.45,-68.53999999999999
1,-8.0,-24.0,2.0,1.0,-4.0,-4.0,22.0,-43.0,-11.0,18.0,-7.0,-3.2200000000000024,-11.0,3.2608695652173916,-6.0,-6.0,-3.0,-5.460000000000001,-1.2554347826086958,-4.0434782608695645,-5.0,10.0,-268.55,-268.55,-184.26000000000002,-368.52000000000004,-493.0,-5.0,88.0,-153.13,-30.63000000000001,-520.98,-125.14999999999998,-37.540000000000006
1,7.0,-0.0,-9.0,12.0,-0.0,30.0,-11.0,-1.0,-20.0,-12.0,4.0,-0.5199999999999996,5.0,-0.52,3.0,2.0,4.0,-1.2699999999999996,-0.0,-0.0,10.0,-1.0,-4.3799999999999955,-4.3799999999999955,101.39000000000001,202.78000000000003,253.0,-1.0,-20.0,203.57,40.720000000000006,230.26999999999998,308.46999999999997,92.53999999999999
2,6.0,75.0,17.0,22.0,-15.0,44.0,14.0,24.0,-11.0,-13.0,5.0,0.129999999999999,-5.0,-2.0149999999999997,-0.0,-1.0,-3.0,-3.0,-0.0,-0.0,9.0,-2.0,-192.37,-192.37,4.170000000000016,8.350000000000023,-171.0,2.0,23.0,52.00999999999999,10.410000000000004,-169.82000000000005,26.569999999999993,7.969999999999999
0,-0.0,36.0,1.0,-1.0,26.0,15.0,-26.0,5.0,-12.0,-23.0,7.0,2.259999999999998,13.0,-2.6399999999999997,2.0,-1.0,-3.0,0.7300000000000004,-0.0,-0.0,3.0,-4.0,22.099999999999994,22.099999999999994,-102.66999999999999,-205.32999999999998,-171.0,10.0,15.0,402.65000000000003,80.53,-106.24000000000001,-354.00000000000006,-106.20000000000002
1,12.0,-0.0,4.0,25.0,-0.0,30.0,-15.0,10.0,-10.0,-27.0,11.0,0.4400000000000013,5.0,-0.6399999999999997,3.0,5.0,6.0,-1.3599999999999994,-0.0,-0.0,15.0,-8.0,320.56,320.56,181.45999999999998,362.91999999999996,618.0,2.0,-35.0,324.49,64.88999999999999,604.2499999999999,124.47000000000003,37.33999999999999
0,3.0,-0.0,12.0,10.0,35.0,6.0,-7.0,2.0,19.0,-14.0,1.0,-0.6799999999999997,-3.0,0.5999999999999996,1.0,1.0,2.0,-1.1799999999999997,-0.0,-0.0,5.0,1.0,12.970000000000027,12.970000000000027,75.16,150.32,200.0,-0.0,-9.0,271.72,54.34,176.85000000000014,114.60999999999996,34.38000000000001
1,-2.0,-0.0,38.0,6.0,31.0,32.0,2.0,11.0,13.0,-6.0,-3.0,-1.3200000000000003,1.0,3.32,-5.0,-1.0,3.0,-3.09,-0.0,-0.0,0.0,5.0,-239.81,-239.81,-144.39999999999998,-288.79999999999995,-342.0,-2.0,35.0,158.36,31.67,-337.49,50.170000000000016,15.049999999999997
0,-6.0,-0.0,4.0,22.0,37.0,-2.0,5.0,11.0,24.0,-8.0,-9.0,0.6000000000000014,-15.0,0.7199999999999998,-8.0,-9.0,-7.0,0.7300000000000004,-0.0,-0.0,-5.0,10.0,24.970000000000027,24.970000000000027,-261.85,-523.7,-328.0,-0.0,7.0,-470.9,-94.18,-403.48,-241.40999999999997,-72.42
2,-4.0,-0.0,-9.0,12.0,15.0,-13.0,-8.0,-3.0,10.0,3.0,-4.0,0.7200000000000024,-8.0,-0.16000000000000014,-6.0,-5.0,-4.0,-1.0899999999999999,-0.0,-0.0,-3.0,5.0,-54.80000000000001,-54.80000000000001,-270.21,-540.41,-252.0,-5.0,9.0,-653.6599999999999,-130.73000000000002,-460.5899999999999,-16.159999999999968,-4.849999999999994
0,7.0,-0.0,-3.0,18.0,29.0,2.0,29.0,16.0,14.0,-0.0,-0.0,2.6000000000000014,-4.0,-2.44,4.0,2.0,2.0,3.8200000000000003,-0.0,-0.0,4.0,-3.0,149.94,149.94,144.51999999999998,289.03,222.0,2.0,-14.0,-205.48000000000002,-41.09,222.47000000000003,-102.99000000000001,-30.89999999999999
0,-4.0,-0.0,-8.0,5.0,-12.0,-32.0,1.0,2.0,6.0,17.0,-3.0,-0.7199999999999989,-4.0,0.8799999999999999,-5.0,-3.0,-0.0,-1.8200000000000003,-0.0,-0.0,-3.0,4.0,183.04999999999995,183.04999999999995,-16.28,-32.56,61.0,1.0,-3.0,-333.63000000000005,-66.72,100.76999999999987,2.3899999999999864,0.7199999999999989
1,-4.0,-0.0,-19.0,-34.0,-3.0,-23.0,4.0,-19.0,-17.0,-11.0,-1.0,-1.0399999999999991,-6.0,1.2399999999999998,-5.0,-4.0,1.0,-1.7300000000000004,-0.0,-0.0,-3.0,2.0,13.910000000000025,13.910000000000025,47.16,94.32999999999998,-88.0,1.0,2.0,-338.65000000000003,-67.72999999999999,-22.769999999999982,-53.70999999999998,-16.11
0,6.0,-0.0,-23.0,-15.0,2.0,-5.0,2.0,13.0,4.0,5.0,4.0,-0.3200000000000003,7.0,0.43999999999999995,4.0,4.0,7.0,-1.2699999999999996,-0.0,-0.0,7.0,-3.0,-51.08000000000004,-51.08000000000004,42.64999999999998,85.30000000000001,-8.0,-0.0,1.0,-123.14999999999998,-24.63000000000001,-8.11999999999989,83.14999999999998,24.939999999999998
2,-3.0,-0.0,-19.0,-10.0,-21.0,-37.0,-6.0,-4.0,-4.0,6.0,-4.0,-1.7199999999999989,1.0,1.3199999999999998,-4.0,-3.0,-1.0,-3.0,-0.0,-0.0,-2.0,5.0,-176.08999999999997,-176.08999999999997,-118.27,-236.54,-535.0,5.0,49.0,-464.12000000000006,-92.82,-457.13,-233.17,-69.95
0,-10.0,-0.0,13.0,4.0,7.0,-19.0,-5.0,2.0,-14.0,20.0,-10.0,0.879999999999999,-10.0,-0.040000000000000036,-8.0,-7.0,-8.0,2.0,-0.0,-0.0,-10.0,10.0,208.27000000000004,208.27000000000004,-109.6,-219.2,-96.0,-1.0,4.0,-110.5,-22.099999999999994,-96.58000000000015,-577.1700000000001,-173.15
1,-7.0,-0.0,17.0,-8.0,14.0,11.0,-14.0,16.0,-15.0,16.0,-9.0,0.4799999999999969,-9.0,-0.6400000000000001,-8.0,-7.0,-5.0,1.0899999999999999,-0.0,-0.0,-7.0,9.0,19.109999999999957,19.109999999999957,-142.21,-284.42,-297.0,-0.0,14.0,-196.76999999999998,-39.35,-297.7600000000001,-451.06000000000006,-135.31
0,-13.0,-0.0,18.0,-26.0,6.0,8.0,-19.0,-7.0,-26.0,8.0,-11.0,-0.16000000000000014,-5.0,0.7599999999999998,-7.0,-8.0,-8.0,1.8200000000000003,-0.0,-0.0,-13.0,11.0,-101.67000000000002,-101.67000000000002,-136.78,-273.56,-386.0,-0.0,23.0,-42.94,-8.590000000000003,-386.5,-464.90000000000003,-139.46
0,-8.0,-0.0,-5.0,-12.0,-5.0,-24.0,14.0,17.0,-19.0,24.0,-10.0,1.7199999999999989,-8.0,-0.3999999999999999,-4.0,-6.0,-9.0,3.7300000000000004,-0.0,-0.0,-8.0,10.0,114.88999999999999,114.88999999999999,48.19,96.36000000000001,-103.0,2.0,4.0,-721.4000000000001,-144.28,-81.73000000000002,-335.09000000000003,-100.53000000000002
