game_date,home_team,away_team,home_score,away_score,tournament,country,neutral,overall_diff,attack_away_defence_home_diff,attack_diff,attack_home_defence_away_diff,defence_diff,midfield_diff,rank_diff,prestige_diff,growth_diff,full_age_diff,start_age_diff,value_euros_millions_diff,wage_euros_thousands_diff,goalkeeper_overall_diff,bup_dribbling_diff,bup_passing_diff,bup_speed_diff,cc_crossing_diff,cc_passing_diff,cc_shooting_diff,d_aggresion_diff,d_pressure_diff,d_width_diff,home_win,wins_past_1_games_diff,wins_home_against_away_1_games,wins_past_2_games_diff,wins_home_against_away_2_games,wins_past_3_games_diff,wins_home_against_away_3_games,wins_past_4_games_diff,wins_home_against_away_4_games,wins_past_5_games_diff,wins_home_against_away_5_games,score_past_1_games_diff,score_conceded_past_1_games_diff,score_past_2_games_diff,score_conceded_past_2_games_diff,score_past_3_games_diff,score_conceded_past_3_games_diff,score_past_4_games_diff,score_conceded_past_4_games_diff,score_past_5_games_diff,score_conceded_past_5_games_diff
2008-11-19 00:00:00+00:00,Denmark,Wales,0,1,Friendly,Denmark,False,6.0,1.0,3.0,6.0,2.0,1.0,-28.0,5.0,-0.042028985507245764,2.09,5.09,-0.0,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.25,0.0,0.19999999999999996,0.0,1.0,-1.0,0.5,-1.0,-0.6666666666666667,-1.3333333333333335,-0.5,-0.25,-0.3999999999999999,-0.19999999999999996
2008-11-19 00:00:00+00:00,Netherlands,Sweden,3,1,Friendly,Netherlands,False,5.0,4.0,-0.0,8.0,4.0,5.0,-25.0,5.0,-4.6,0.3000000000000007,-1.0,-0.0,-0.0,-77.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.5,0.0,0.0,-0.5,-0.5,0.0,-0.6000000000000001
2008-11-19 00:00:00+00:00,Germany,England,1,2,Friendly,Germany,False,-1.0,1.0,1.0,0.0,-2.0,-2.0,-8.0,2.0,2.0666666666666664,-1.0300000000000011,-2.4499999999999997,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,1.0,0.0,1.0,0.0,0.6666666666666667,0.0,0.75,0.0,0.4,0.0,1.0,3.0,1.0,1.5,0.6666666666666667,1.6666666666666665,1.0,1.0,0.6000000000000001,1.0
2008-11-19 00:00:00+00:00,Brazil,Portugal,6,2,Friendly,Brazil,False,2.0,-6.0,6.0,3.0,3.0,-0.0,-5.0,4.0,1.666666666666668,-1.1599999999999966,1.8200000000000005,-0.0,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.39999999999999997,0.0,-2.0,0.0,-0.5,-0.5,0.0,-0.6666666666666667,0.25,-1.0,1.2000000000000002,-0.40000000000000013
2008-11-19 00:00:00+00:00,Switzerland,Finland,1,0,Friendly,Switzerland,False,6.0,-8.0,7.0,6.0,7.0,6.0,-21.0,5.0,-0.2999999999999998,-2.400000000000002,-3.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.25,0.0,0.2,0.0,1.0,-3.0,1.5,-1.5,0.6666666666666667,-1.6666666666666665,0.25,-1.5,-0.6000000000000001,-1.4
2008-11-19 00:00:00+00:00,Ireland,Poland,2,3,Friendly,Ireland,False,1.0,-2.0,1.0,4.0,5.0,2.0,4.0,-1.0,-0.5999999999999988,-1.0300000000000011,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.5,-0.33333333333333337,0.0,-0.25,-0.25,-0.19999999999999996,-0.19999999999999996
2008-11-19 00:00:00+00:00,Serbia,Bulgaria,6,1,Friendly,Serbia,False,3.0,0.0,5.0,10.0,5.0,1.0,14.0,4.0,-1.4391304347826086,-4.699999999999998,-2.09,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.2,0.0,2.0,0.0,0.5,0.5,0.0,0.6666666666666667,-0.25,1.0,-0.20000000000000018,1.0
2008-11-19 00:00:00+00:00,South Africa,Cameroon,3,2,Friendly,South Africa,False,-3.0,8.0,-3.0,1.0,-4.0,-1.0,66.0,-5.0,0.7333333333333334,-0.870000000000001,-0.6400000000000006,-0.0,-0.0,-14.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,0.4,0.0,-1.0,1.0,-0.5,1.0,-1.0,1.0,0.0,1.0,-0.40000000000000013,1.0
2008-11-19 00:00:00+00:00,Ukraine,Norway,1,0,Friendly,Ukraine,False,-0.0,8.0,-4.0,-1.0,-5.0,-2.0,-34.0,4.0,-0.6333333333333337,0.37000000000000105,1.1799999999999995,-0.0,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-1.0,0.5,-0.5,0.6666666666666666,-0.3333333333333333,-0.25,-0.25,0.20000000000000007,-0.7999999999999999
2008-11-19 00:00:00+00:00,Greece,Italy,1,1,Friendly,Greece,False,-9.0,10.0,-9.0,-6.0,-7.0,-7.0,15.0,-6.0,-0.666666666666667,0.09999999999999787,-0.629999999999999,-0.0,-0.0,-13.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-1.0,0.0,-0.5,0.0,-0.6666666666666666,0.0,-0.5,0.0,-0.4,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.25,0.5,-1.2,0.4
2008-11-19 00:00:00+00:00,Northern Ireland,Hungary,0,2,Friendly,Northern Ireland,False,-2.0,-4.0,4.0,-1.0,-1.0,-4.0,-14.0,-2.0,1.166666666666668,0.8299999999999983,0.37000000000000105,-0.0,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,-0.5,-0.6666666666666666,-0.33333333333333337,-0.75,0.0,-0.8,-0.19999999999999996
2008-11-19 00:00:00+00:00,Scotland,Argentina,0,1,Friendly,Scotland,False,-8.0,12.0,-10.0,-7.0,-9.0,-9.0,27.0,-7.0,2.5,0.9299999999999996,-0.17999999999999972,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,-1.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.5,0.0,-0.4,0.0,0.0,1.0,0.0,0.5,-0.6666666666666667,0.33333333333333326,-0.5,0.25,-0.6,0.8
2008-12-14 00:00:00+00:00,Serbia,Poland,0,1,Friendly,Turkey,True,3.0,-2.0,7.0,10.0,5.0,2.0,-2.0,2.0,-1.8057971014492749,-2.7300000000000004,-2.640000000000001,-0.0,-0.0,-6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,5.0,1.0,3.5,1.0,2.0,0.6666666666666667,1.25,0.25,0.7999999999999998,0.0
2009-01-24 00:00:00+00:00,USA,Sweden,3,2,Friendly,USA,False,-4.0,9.0,-7.0,1.0,-1.0,-2.0,-9.0,1.0,1.2666666666666666,-1.7699999999999996,-2.27,-0.0,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,1.0,0.0,0.5,-0.3333333333333333,0.5,-0.25,0.5,-0.2,0.5,0.0,-2.0,-0.5,-1.0,-1.0,-0.33333333333333326,0.0,-0.5,0.0,-0.8
2009-01-28 00:00:00+00:00,Mexico,Sweden,0,1,Friendly,USA,True,1.0,3.0,-3.0,5.0,5.0,5.0,-5.0,4.0,1.0666666666666682,-0.37000000000000105,-1.5399999999999991,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,1.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,0.39999999999999997,0.0,1.0,-1.0,-1.0,-1.5,-0.3333333333333335,-1.0,-0.25,-0.5,-0.19999999999999996,-0.6000000000000001
2009-02-10 00:00:00+00:00,Brazil,Italy,2,0,Friendly,England,True,-1.0,2.0,-2.0,1.0,1.0,-2.0,1.0,1.0,0.8333333333333339,-2.8599999999999994,-1.2699999999999996,-0.0,-0.0,-3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,-0.5,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0,0.0,1.0,0.4
2009-02-11 00:00:00+00:00,Belgium,Slovenia,2,0,Friendly,Belgium,False,3.0,-3.0,4.0,9.0,8.0,5.0,-3.0,5.0,-3.333333333333333,-1.6000000000000014,-1.5500000000000007,-0.0,-0.0,-5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.2,0.0,-1.0,-1.0,-0.5,0.5,-1.0,0.33333333333333337,-1.25,0.0,-1.4,-0.19999999999999996
2009-02-11 00:00:00+00:00,France,Argentina,0,2,Friendly,France,False,-1.0,1.0,-1.0,2.0,2.0,-0.0,5.0,1.0,0.9333333333333336,-0.10000000000000142,-1.8999999999999984,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.19999999999999996,0.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.6666666666666666,0.75,0.5,0.20000000000000018,0.4
2009-02-11 00:00:00+00:00,Greece,Denmark,1,1,Friendly,Greece,False,-1.0,2.0,-1.0,3.0,2.0,3.0,-16.0,1.0,-2.6,0.3000000000000007,-0.35999999999999943,-0.0,-0.0,4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.4,0.0,0.0,-1.0,-0.5,0.0,-0.6666666666666667,0.0,-0.75,-0.75,-1.0,-0.5999999999999999
2009-02-11 00:00:00+00:00,Austria,Sweden,0,2,Friendly,Austria,False,-4.0,9.0,-10.0,-2.0,-1.0,-3.0,61.0,-1.0,2.1666666666666683,-1.0700000000000005,-3.4499999999999997,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.2,0.0,-2.0,1.0,-2.0,0.0,-0.6666666666666665,-0.6666666666666667,-0.5,-0.5,-0.6000000000000001,-0.19999999999999996
2009-02-11 00:00:00+00:00,USA,Mexico,2,0,FIFA World Cup qualification,USA,False,-5.0,6.0,-4.0,-4.0,-6.0,-7.0,-4.0,-3.0,0.1999999999999984,-1.3999999999999986,-0.7300000000000004,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,0.0,0.5,0.0,0.6666666666666666,-0.25,0.6666666666666666,-0.39999999999999997,0.6666666666666666,1.0,-1.0,0.5,0.0,0.0,-1.0,-0.5,-0.5,0.19999999999999996,-0.40000000000000013
2009-02-11 00:00:00+00:00,Germany,Norway,0,1,Friendly,Germany,False,9.0,-5.0,7.0,10.0,8.0,9.0,-57.0,9.0,-0.13333333333333375,-0.6999999999999993,0.37000000000000105,-0.0,-0.0,13.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,0.6000000000000001,0.0,-1.0,-1.0,0.0,-1.0,0.33333333333333326,-0.6666666666666666,0.25,-0.5,0.6000000000000001,-0.4
2009-02-11 00:00:00+00:00,Switzerland,Bulgaria,1,1,Friendly,Switzerland,False,3.0,-3.0,2.0,7.0,8.0,1.0,-4.0,2.0,-0.0,-4.27,-1.4499999999999993,-0.0,-0.0,4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.25,0.0,0.2,0.0,1.0,-5.0,1.0,-2.5,1.3333333333333335,-1.3333333333333335,0.75,-0.75,0.3999999999999999,-0.19999999999999996
2009-02-11 00:00:00+00:00,Wales,Poland,0,1,Friendly,Portugal,True,-3.0,0.0,3.0,6.0,3.0,2.0,29.0,-4.0,-0.4579710144927542,-1.6900000000000013,-3.640000000000001,-0.0,-0.0,-16.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.33333333333333337,1.0,-0.75,0.75,0.0,0.3999999999999999
2009-02-11 00:00:00+00:00,Serbia,Ukraine,0,1,Cyprus International Tournament,Cyprus,True,3.0,-1.0,6.0,10.0,5.0,3.0,19.0,-1.0,-0.10579710144927468,-1.870000000000001,-2.4499999999999997,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,-1.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.2,0.0,-1.0,1.0,2.0,0.5,2.0,0.6666666666666666,1.25,0.75,0.8000000000000003,0.0
2009-02-11 00:00:00+00:00,Romania,Croatia,1,2,Friendly,Romania,False,-2.0,3.0,-1.0,1.0,-1.0,-6.0,14.0,-3.0,-0.0,0.5999999999999979,0.5500000000000007,-0.0,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-1.0,-1.5,-0.6666666666666667,-0.6666666666666667,-0.5,-0.5,0.19999999999999996,-0.19999999999999996
2009-02-11 00:00:00+00:00,Portugal,Finland,1,0,Friendly,Portugal,False,11.0,-12.0,9.0,8.0,11.0,15.0,-44.0,10.0,-3.2,-1.2000000000000028,-2.370000000000001,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.5,0.5,0.3333333333333333,0.5,0.25,0.5,0.2,0.5,-4.0,-1.0,-2.0,-2.0,-1.6666666666666667,-1.3333333333333335,-1.5,-1.5,-1.5999999999999999,-1.4000000000000001
2009-02-11 00:00:00+00:00,Spain,England,2,0,Friendly,Spain,False,1.0,0.0,1.0,0.0,-1.0,1.0,-7.0,1.0,0.8666666666666671,-0.8000000000000007,-2.539999999999999,-0.0,-0.0,8.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.2,0.0,1.0,1.0,2.0,2.0,1.6666666666666667,1.3333333333333333,2.0,1.5,1.6,1.0
2009-02-11 00:00:00+00:00,Tunisia,Netherlands,1,1,Friendly,Tunisia,False,-13.0,8.0,-12.0,-8.0,-4.0,-12.0,42.0,-10.0,5.043478260869565,-0.6500000000000021,1.91,-0.0,-0.0,65.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,-2.0,2.0,-1.5,1.5,-0.3333333333333335,0.6666666666666667,-0.25,0.5,-0.25,0.0
2009-03-28 00:00:00+00:00,Spain,Turkey,1,0,FIFA World Cup qualification,Spain,False,7.0,-3.0,4.0,9.0,8.0,7.0,-10.0,4.0,-1.7666666666666675,-0.0,0.91,-0.0,-0.0,10.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,-0.2,0.0,2.0,2.0,1.5,1.0,2.0,0.3333333333333335,1.75,0.25,2.0,0.40000000000000013
2009-03-28 00:00:00+00:00,Uruguay,Paraguay,2,0,FIFA World Cup qualification,Uruguay,False,1.0,4.0,-3.0,2.0,1.0,2.0,6.0,3.0,0.09999999999999876,-1.4299999999999995,-2.8200000000000003,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,-0.5,0.0,-0.6666666666666667,0.0,-0.25,0.0,-0.4,0.0,0.0,0.0,-0.5,1.0,-0.3333333333333333,0.6666666666666667,-0.25,-0.25,0.0,0.6000000000000001
2009-03-28 00:00:00+00:00,Slovenia,Czech Republic,0,0,FIFA World Cup qualification,Slovenia,False,-7.0,8.0,-4.0,-6.0,-10.0,-5.0,46.0,-10.0,2.333333333333334,-1.6699999999999982,-3.18,-0.0,-0.0,-10.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-1.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.19999999999999996,0.0,-2.0,1.0,-1.5,0.0,-0.33333333333333337,0.0,-0.25,0.0,-0.3999999999999999,-0.19999999999999996
2009-03-28 00:00:00+00:00,Ireland,Bulgaria,1,1,FIFA World Cup qualification,Ireland,False,1.0,0.0,-1.0,4.0,5.0,1.0,-1.0,1.0,0.6999999999999984,-2.6999999999999997,0.7199999999999989,-0.0,-0.0,7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,-1.0,0.0,-0.5,-2.5,-0.3333333333333335,-1.666666666666667,-0.5,-1.0,-0.40000000000000013,-0.6000000000000001
2009-03-28 00:00:00+00:00,Portugal,Sweden,0,0,FIFA World Cup qualification,Portugal,False,5.0,-1.0,-1.0,5.0,7.0,8.0,-15.0,5.0,-0.5666666666666664,-1.1699999999999982,-1.91,-0.0,-0.0,4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,1.0,0.4,1.0,1.0,2.0,-1.5,1.5,-1.0,0.6666666666666667,-1.0,0.0,-1.0,0.0
2009-03-28 00:00:00+00:00,Wales,Finland,0,2,FIFA World Cup qualification,Wales,False,-0.0,-4.0,7.0,4.0,1.0,6.0,11.0,1.0,-0.22463768115942,-1.5600000000000025,-4.550000000000002,-0.0,-0.0,-12.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-0.3333333333333333,-1.6666666666666667,-0.5,-1.25,-0.7999999999999999,-1.4
2009-03-28 00:00:00+00:00,Northern Ireland,Poland,3,2,FIFA World Cup qualification,Northern Ireland,False,-5.0,0.0,-1.0,1.0,2.0,-3.0,13.0,-6.0,0.3333333333333339,0.23000000000000045,0.91,-0.0,-0.0,-8.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-2.0,1.0,-1.3333333333333333,1.0,-1.0,1.0,-1.0,0.8
2009-03-28 00:00:00+00:00,Romania,Serbia,2,3,FIFA World Cup qualification,Romania,False,-1.0,5.0,-4.0,1.0,-0.0,-1.0,-16.0,-3.0,0.10579710144927468,2.43,2.5500000000000007,-0.0,-0.0,4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.5,-1.0,-1.0,1.0,-0.75,1.25,-0.5999999999999999,0.8
2009-03-28 00:00:00+00:00,South Africa,Norway,2,1,Friendly,South Africa,False,-2.0,8.0,-4.0,-1.0,-5.0,-4.0,27.0,-2.0,0.633333333333332,-0.0,-2.0,-0.0,-0.0,-6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.25,0.0,0.39999999999999997,0.0,1.0,1.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,-0.25,0.20000000000000018,-0.19999999999999996
2009-03-28 00:00:00+00:00,Netherlands,Scotland,3,0,FIFA World Cup qualification,Netherlands,False,6.0,-4.0,8.0,9.0,5.0,3.0,-25.0,5.0,-6.966666666666668,0.8300000000000018,0.8200000000000003,-0.0,-0.0,-81.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.6,0.0,0.0,-1.0,1.0,-0.5,1.0,-0.3333333333333333,0.5,-0.75,0.3999999999999999,-0.6
2009-03-31 00:00:00+00:00,Portugal,South Africa,2,0,Friendly,Switzerland,True,10.0,-9.0,7.0,11.0,13.0,13.0,-62.0,8.0,-2.7666666666666666,0.4299999999999997,1.5399999999999991,-0.0,-0.0,13.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,-1.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.19999999999999996,0.0,0.0,1.0,0.5,1.0,-1.0,0.3333333333333335,-0.75,0.25,-0.8,-0.20000000000000018
2009-04-01 00:00:00+00:00,Austria,Romania,2,1,FIFA World Cup qualification,Austria,False,-3.0,2.0,-2.0,-1.0,-1.0,-2.0,68.0,-0.0,0.966666666666666,-1.1999999999999993,-2.8200000000000003,-0.0,-0.0,-5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,-2.0,-1.0,-2.0,-1.0,-2.0,-0.6666666666666667,-1.0,-1.0,-0.7999999999999998,-0.8
2009-04-01 00:00:00+00:00,Northern Ireland,Slovenia,1,0,FIFA World Cup qualification,Northern Ireland,False,-1.0,3.0,-4.0,0.0,1.0,-1.0,-17.0,-0.0,-1.0,0.2699999999999996,1.8200000000000005,-0.0,-0.0,-6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,-1.0,-1.0,-1.0,-0.75,-0.25,-0.6,-0.20000000000000007
2009-04-01 00:00:00+00:00,Turkey,Spain,1,2,FIFA World Cup qualification,Turkey,False,-7.0,9.0,-4.0,-3.0,-8.0,-7.0,10.0,-4.0,1.7666666666666675,-0.0,-0.91,-0.0,-0.0,-10.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,-1.0,0.0,-1.0,0.0,-0.6666666666666666,0.0,-0.5,0.0,-0.2,0.0,-1.0,1.0,0.5,1.5,0.3333333333333335,1.3333333333333335,0.0,1.75,0.0,1.6
2009-04-01 00:00:00+00:00,Serbia,Sweden,2,0,Friendly,Serbia,False,-0.0,6.0,-1.0,5.0,-0.0,-1.0,11.0,2.0,0.6608695652173919,-2.5700000000000003,-3.18,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,-1.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.33333333333333326,1.0,1.0,0.5,1.2,0.0
2009-04-01 00:00:00+00:00,Italy,Ireland,1,1,FIFA World Cup qualification,Italy,False,10.0,-10.0,13.0,12.0,9.0,11.0,-22.0,9.0,-2.466666666666666,1.099999999999998,1.91,-0.0,-0.0,7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.25,0.0,0.39999999999999997,0.0,-2.0,0.0,-1.0,-0.5,-0.6666666666666667,-0.3333333333333335,-0.5,-0.25,-0.4,-0.3999999999999999
2009-04-01 00:00:00+00:00,Wales,Germany,0,2,FIFA World Cup qualification,Wales,False,-12.0,12.0,-9.0,-6.0,-9.0,-7.0,66.0,-12.0,0.6420289855072445,0.9399999999999976,-1.8200000000000005,-0.0,-0.0,-17.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.5,-0.3333333333333333,0.3333333333333333,-0.5,0.3333333333333333,-0.6,0.3333333333333333,-2.0,-1.0,-1.5,-1.0,-0.6666666666666667,-0.33333333333333337,-0.75,0.0,-0.7999999999999999,0.0
2009-04-01 00:00:00+00:00,Norway,Finland,3,2,Friendly,Norway,False,3.0,-5.0,8.0,5.0,2.0,6.0,-12.0,4.0,-0.6666666666666643,-1.629999999999999,-1.8200000000000005,-0.0,-0.0,-7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-1.0,2.0,0.0,0.5,-0.33333333333333337,0.0,-0.5,-0.75,-0.4,-0.6000000000000001
2009-04-01 00:00:00+00:00,England,Ukraine,2,1,FIFA World Cup qualification,England,False,10.0,-10.0,9.0,13.0,14.0,13.0,-5.0,3.0,-1.333333333333333,-0.0,0.4600000000000009,-0.0,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.5,0.0,-0.2,0.0,-2.0,1.0,-0.5,1.0,0.6666666666666667,0.6666666666666666,0.5,0.75,0.8,0.8
2009-05-29 00:00:00+00:00,China,Germany,1,1,Friendly,China,False,-18.0,20.0,-21.0,-18.0,-17.0,-17.0,95.0,-15.0,-0.2666666666666675,2.129999999999999,0.5399999999999991,-0.0,-0.0,-21.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.4,0.0,1.0,2.0,0.0,0.5,0.0,0.0,-0.25,0.25,-0.8,0.3999999999999999
